datetime,month,hour,total_energy_kwh,source,power_outage,temperature_celsius,foot_traffic,hvac_kwh,lighting_kwh,escalators_kwh,refrigeration_kwh,security_it_kwh,other_kwh
2026-01-10 16:00:00,1,16,6578.45,Grid,0,27.7,5405,2762.95,1841.96,592.06,592.06,394.71,394.71
2026-01-10 17:00:00,1,17,9893.93,Grid,0,28.6,7668,4155.45,2770.3,890.45,890.45,593.64,593.64
2026-01-10 18:00:00,1,18,9826.7,Grid,0,28.5,7679,4127.21,2751.48,884.4,884.4,589.6,589.6
2026-01-10 19:00:00,1,19,8347.04,Grid,0,25.8,7748,3505.76,2337.17,751.23,751.23,500.82,500.82
2026-01-10 20:00:00,1,20,6041.2,Grid,0,26.4,5386,2537.3,1691.54,543.71,543.71,362.47,362.47
2026-01-10 21:00:00,1,21,5093.45,Grid,0,24.6,5175,2139.25,1426.17,458.41,458.41,305.61,305.61
2026-01-10 22:00:00,1,22,968.95,Grid,0,22.2,0,406.96,271.3,87.21,87.21,58.14,58.14
2026-01-10 23:00:00,1,23,992.71,Grid,0,21.3,0,416.94,277.96,89.34,89.34,59.56,59.56
2026-01-11 00:00:00,1,0,966.55,Grid,0,19.2,0,405.95,270.63,86.99,86.99,57.99,57.99
2026-01-11 01:00:00,1,1,955.09,Grid,0,20.4,0,401.14,267.42,85.96,85.96,57.31,57.31
2026-01-11 02:00:00,1,2,1032.56,Grid,0,18.6,0,433.68,289.12,92.93,92.93,61.95,61.95
2026-01-11 03:00:00,1,3,1013.5,Grid,0,16.8,0,425.67,283.78,91.21,91.21,60.81,60.81
2026-01-11 04:00:00,1,4,1012.67,Grid,0,14.7,0,425.32,283.55,91.14,91.14,60.76,60.76
2026-01-11 05:00:00,1,5,1032.75,Grid,0,18.1,0,433.76,289.17,92.95,92.95,61.97,61.97
2026-01-11 06:00:00,1,6,991.77,Grid,0,19.3,0,416.54,277.69,89.26,89.26,59.51,59.51
2026-01-11 07:00:00,1,7,958.19,Grid,0,18.3,0,402.44,268.29,86.24,86.24,57.49,57.49
2026-01-11 08:00:00,1,8,2451.85,Grid,0,19.9,0,1029.78,686.52,220.67,220.67,147.11,147.11
2026-01-11 09:00:00,1,9,4914.55,Grid,0,18.1,5218,2064.11,1376.07,442.31,442.31,294.87,294.87
2026-01-11 10:00:00,1,10,5080.32,Grid,0,20.5,5394,2133.73,1422.49,457.23,457.23,304.82,304.82
2026-01-11 11:00:00,1,11,4827.46,Grid,0,23.3,5125,2027.53,1351.69,434.47,434.47,289.65,289.65
2026-01-11 12:00:00,1,12,7976.8,Grid,0,25.8,7401,3350.26,2233.5,717.91,717.91,478.61,478.61
2026-01-11 13:00:00,1,13,8190.41,Grid,0,26.1,7453,3439.97,2293.32,737.14,737.14,491.42,491.42
2026-01-11 14:00:00,1,14,7847.54,Grid,0,26.2,7095,3295.97,2197.31,706.28,706.28,470.85,470.85
2026-01-11 15:00:00,1,15,6497.28,Grid,0,28.3,5129,2728.86,1819.24,584.75,584.75,389.84,389.84
2026-01-11 16:00:00,1,16,6341.47,Grid,0,28.0,5100,2663.42,1775.61,570.73,570.73,380.49,380.49
2026-01-11 17:00:00,1,17,9469.88,Grid,0,28.0,7639,3977.35,2651.57,852.29,852.29,568.19,568.19
2026-01-11 18:00:00,1,18,9080.89,Grid,0,27.1,7735,3813.98,2542.65,817.28,817.28,544.85,544.85
2026-01-11 19:00:00,1,19,8551.13,Grid,0,26.4,7618,3591.47,2394.32,769.6,769.6,513.07,513.07
2026-01-11 20:00:00,1,20,5963.94,Grid,0,26.4,5316,2504.86,1669.9,536.75,536.75,357.84,357.84
2026-01-11 21:00:00,1,21,4937.61,Grid,0,20.9,5242,2073.8,1382.53,444.38,444.38,296.26,296.26
2026-01-11 22:00:00,1,22,966.71,Grid,0,22.3,0,406.02,270.68,87.0,87.0,58.0,58.0
2026-01-11 23:00:00,1,23,985.19,Grid,0,20.2,0,413.78,275.85,88.67,88.67,59.11,59.11
2026-01-12 00:00:00,1,0,1008.14,Grid,0,18.6,0,423.42,282.28,90.73,90.73,60.49,60.49
2026-01-12 01:00:00,1,1,1014.24,Grid,0,17.7,0,425.98,283.99,91.28,91.28,60.85,60.85
2026-01-12 02:00:00,1,2,955.85,Grid,0,16.1,0,401.46,267.64,86.03,86.03,57.35,57.35
2026-01-12 03:00:00,1,3,955.22,Grid,0,15.5,0,401.19,267.46,85.97,85.97,57.31,57.31
2026-01-12 04:00:00,1,4,1021.35,Grid,0,16.5,0,428.97,285.98,91.92,91.92,61.28,61.28
2026-01-12 05:00:00,1,5,961.98,Grid,0,15.2,0,404.03,269.35,86.58,86.58,57.72,57.72
2026-01-12 06:00:00,1,6,1014.77,Grid,0,17.0,0,426.2,284.14,91.33,91.33,60.89,60.89
2026-01-12 07:00:00,1,7,1010.18,Grid,0,18.0,0,424.28,282.85,90.92,90.92,60.61,60.61
2026-01-12 08:00:00,1,8,2348.16,Grid,0,17.3,0,986.23,657.49,211.33,211.33,140.89,140.89
2026-01-12 09:00:00,1,9,4091.36,Grid,0,22.2,3089,1718.37,1145.58,368.22,368.22,245.48,245.48
2026-01-12 10:00:00,1,10,3902.17,Grid,0,23.3,2946,1638.91,1092.61,351.2,351.2,234.13,234.13
2026-01-12 11:00:00,1,11,4025.82,Grid,0,21.8,3039,1690.85,1127.23,362.32,362.32,241.55,241.55
2026-01-12 12:00:00,1,12,5601.93,Grid,0,23.2,4229,2352.81,1568.54,504.17,504.17,336.12,336.12
2026-01-12 13:00:00,1,13,6476.83,Grid,0,25.7,4305,2720.27,1813.51,582.91,582.91,388.61,388.61
2026-01-12 14:00:00,1,14,7670.1,Grid,0,28.2,4343,3221.44,2147.63,690.31,690.31,460.21,460.21
2026-01-12 15:00:00,1,15,4635.46,Generator,1,27.8,2988,1946.89,1297.93,417.19,417.19,278.13,278.13
2026-01-12 16:00:00,1,16,5828.35,Grid,0,30.2,2948,2447.91,1631.94,524.55,524.55,349.7,349.7
2026-01-12 17:00:00,1,17,7862.46,Grid,0,28.5,4373,3302.23,2201.49,707.62,707.62,471.75,471.75
2026-01-12 18:00:00,1,18,7171.52,Grid,0,25.9,4698,3012.04,2008.03,645.44,645.44,430.29,430.29
2026-01-12 19:00:00,1,19,6805.04,Grid,0,26.3,4327,2858.12,1905.41,612.45,612.45,408.3,408.3
2026-01-12 20:00:00,1,20,3854.13,Grid,0,23.4,2910,1618.74,1079.16,346.87,346.87,231.25,231.25
2026-01-12 21:00:00,1,21,4068.89,Grid,0,24.1,3046,1708.94,1139.29,366.2,366.2,244.13,244.13
2026-01-12 22:00:00,1,22,971.05,Grid,0,23.6,0,407.84,271.89,87.39,87.39,58.26,58.26
2026-01-12 23:00:00,1,23,968.42,Grid,0,22.0,0,406.74,271.16,87.16,87.16,58.11,58.11
2026-01-13 00:00:00,1,0,890.14,Generator,1,19.4,0,373.86,249.24,80.11,80.11,53.41,53.41
2026-01-13 01:00:00,1,1,967.65,Grid,0,15.4,0,406.41,270.94,87.09,87.09,58.06,58.06
2026-01-13 02:00:00,1,2,960.57,Grid,0,15.4,0,403.44,268.96,86.45,86.45,57.63,57.63
2026-01-13 03:00:00,1,3,978.02,Grid,0,16.8,0,410.77,273.85,88.02,88.02,58.68,58.68
2026-01-13 04:00:00,1,4,1014.5,Grid,0,16.6,0,426.09,284.06,91.3,91.3,60.87,60.87
2026-01-13 05:00:00,1,5,1026.44,Grid,0,14.5,0,431.11,287.4,92.38,92.38,61.59,61.59
2026-01-13 06:00:00,1,6,914.08,Generator,1,17.4,0,383.91,255.94,82.27,82.27,54.84,54.84
2026-01-13 07:00:00,1,7,995.63,Grid,0,16.2,0,418.16,278.78,89.61,89.61,59.74,59.74
2026-01-13 08:00:00,1,8,2356.52,Grid,0,18.6,0,989.74,659.83,212.09,212.09,141.39,141.39
2026-01-13 09:00:00,1,9,4061.1,Grid,0,20.7,3066,1705.66,1137.11,365.5,365.5,243.67,243.67
2026-01-13 10:00:00,1,10,4047.61,Grid,0,20.4,3056,1700.0,1133.33,364.28,364.28,242.86,242.86
2026-01-13 11:00:00,1,11,4085.25,Grid,0,23.2,3084,1715.8,1143.87,367.67,367.67,245.11,245.11
2026-01-13 12:00:00,1,12,5469.07,Grid,0,23.2,4129,2297.01,1531.34,492.22,492.22,328.14,328.14
2026-01-13 13:00:00,1,13,7340.08,Grid,0,27.4,4360,3082.83,2055.22,660.61,660.61,440.4,440.4
2026-01-13 14:00:00,1,14,6660.41,Grid,0,25.9,4372,2797.37,1864.92,599.44,599.44,399.62,399.62
2026-01-13 15:00:00,1,15,5283.82,Grid,0,27.6,3103,2219.2,1479.47,475.54,475.54,317.03,317.03
2026-01-13 16:00:00,1,16,5816.35,Grid,0,29.3,3086,2442.87,1628.58,523.47,523.47,348.98,348.98
2026-01-13 17:00:00,1,17,8121.06,Grid,0,28.9,4415,3410.84,2273.9,730.9,730.9,487.26,487.26
2026-01-13 18:00:00,1,18,6936.72,Generator,1,28.0,4404,2913.42,1942.28,624.31,624.31,416.2,416.2
2026-01-13 19:00:00,1,19,7231.16,Grid,0,26.4,4587,3037.09,2024.73,650.8,650.8,433.87,433.87
2026-01-13 20:00:00,1,20,4830.66,Grid,0,26.1,3116,2028.88,1352.58,434.76,434.76,289.84,289.84
2026-01-13 21:00:00,1,21,3922.4,Grid,0,23.5,2961,1647.41,1098.27,353.02,353.02,235.34,235.34
2026-01-13 22:00:00,1,22,956.69,Grid,0,20.6,0,401.81,267.87,86.1,86.1,57.4,57.4
2026-01-13 23:00:00,1,23,960.08,Grid,0,20.9,0,403.23,268.82,86.41,86.41,57.6,57.6
2026-01-14 00:00:00,1,0,982.36,Grid,0,18.7,0,412.59,275.06,88.41,88.41,58.94,58.94
2026-01-14 01:00:00,1,1,999.28,Grid,0,17.9,0,419.7,279.8,89.94,89.94,59.96,59.96
2026-01-14 02:00:00,1,2,980.57,Grid,0,17.7,0,411.84,274.56,88.25,88.25,58.83,58.83
2026-01-14 03:00:00,1,3,875.97,Generator,1,16.5,0,367.91,245.27,78.84,78.84,52.56,52.56
2026-01-14 04:00:00,1,4,1027.3,Grid,0,16.7,0,431.47,287.64,92.46,92.46,61.64,61.64
2026-01-14 05:00:00,1,5,1038.14,Grid,0,16.3,0,436.02,290.68,93.43,93.43,62.29,62.29
2026-01-14 06:00:00,1,6,1018.58,Grid,0,16.3,0,427.8,285.2,91.67,91.67,61.11,61.11
2026-01-14 07:00:00,1,7,1027.61,Grid,0,15.3,0,431.59,287.73,92.48,92.48,61.66,61.66
2026-01-14 08:00:00,1,8,2444.81,Grid,0,17.3,0,1026.82,684.55,220.03,220.03,146.69,146.69
2026-01-14 09:00:00,1,9,3895.17,Grid,0,18.7,2941,1635.97,1090.65,350.57,350.57,233.71,233.71
2026-01-14 10:00:00,1,10,3934.44,Grid,0,21.0,2970,1652.47,1101.64,354.1,354.1,236.07,236.07
2026-01-14 11:00:00,1,11,3445.64,Generator,1,22.5,2890,1447.17,964.78,310.11,310.11,206.74,206.74
2026-01-14 12:00:00,1,12,5808.73,Grid,0,23.1,4385,2439.67,1626.44,522.79,522.79,348.52,348.52
2026-01-14 13:00:00,1,13,5894.32,Grid,0,25.0,4110,2475.61,1650.41,530.49,530.49,353.66,353.66
2026-01-14 14:00:00,1,14,7098.2,Grid,0,27.0,4313,2981.25,1987.5,638.84,638.84,425.89,425.89
2026-01-14 15:00:00,1,15,5116.87,Grid,0,27.0,3121,2149.08,1432.72,460.52,460.52,307.01,307.01
2026-01-14 16:00:00,1,16,5684.83,Grid,0,29.2,3037,2387.63,1591.75,511.63,511.63,341.09,341.09
2026-01-14 17:00:00,1,17,8368.7,Grid,0,29.4,4408,3514.85,2343.24,753.18,753.18,502.12,502.12
2026-01-14 18:00:00,1,18,7584.2,Grid,0,27.8,4404,3185.36,2123.58,682.58,682.58,455.05,455.05
2026-01-14 19:00:00,1,19,6495.92,Grid,0,25.6,4342,2728.29,1818.86,584.63,584.63,389.76,389.76
2026-01-14 20:00:00,1,20,4320.07,Grid,0,24.6,3106,1814.43,1209.62,388.81,388.81,259.2,259.2
2026-01-14 21:00:00,1,21,4050.19,Grid,0,22.4,3058,1701.08,1134.05,364.52,364.52,243.01,243.01
2026-01-14 22:00:00,1,22,1022.7,Grid,0,21.3,0,429.54,286.36,92.04,92.04,61.36,61.36
2026-01-14 23:00:00,1,23,1003.81,Grid,0,19.7,0,421.6,281.07,90.34,90.34,60.23,60.23
2026-01-15 00:00:00,1,0,961.31,Grid,0,18.6,0,403.75,269.17,86.52,86.52,57.68,57.68
2026-01-15 01:00:00,1,1,1028.88,Grid,0,18.3,0,432.13,288.09,92.6,92.6,61.73,61.73
2026-01-15 02:00:00,1,2,1026.63,Grid,0,17.3,0,431.18,287.46,92.4,92.4,61.6,61.6
2026-01-15 03:00:00,1,3,960.93,Grid,0,17.3,0,403.59,269.06,86.48,86.48,57.66,57.66
2026-01-15 04:00:00,1,4,985.14,Grid,0,16.9,0,413.76,275.84,88.66,88.66,59.11,59.11
2026-01-15 05:00:00,1,5,960.42,Grid,0,15.3,0,403.38,268.92,86.44,86.44,57.63,57.63
2026-01-15 06:00:00,1,6,1062.35,Grid,0,13.3,0,446.19,297.46,95.61,95.61,63.74,63.74
2026-01-15 07:00:00,1,7,1023.45,Grid,0,16.9,0,429.85,286.57,92.11,92.11,61.41,61.41
2026-01-15 08:00:00,1,8,2426.45,Grid,0,17.4,0,1019.11,679.41,218.38,218.38,145.59,145.59
2026-01-15 09:00:00,1,9,4084.57,Grid,0,20.9,3084,1715.52,1143.68,367.61,367.61,245.07,245.07
2026-01-15 10:00:00,1,10,4102.59,Grid,0,22.4,3097,1723.09,1148.73,369.23,369.23,246.16,246.16
2026-01-15 11:00:00,1,11,4137.5,Grid,0,24.3,3058,1737.75,1158.5,372.38,372.38,248.25,248.25
2026-01-15 12:00:00,1,12,5791.63,Grid,0,24.4,4253,2432.48,1621.66,521.25,521.25,347.5,347.5
2026-01-15 13:00:00,1,13,6306.49,Generator,1,26.7,4344,2648.73,1765.82,567.58,567.58,378.39,378.39
2026-01-15 14:00:00,1,14,7027.66,Grid,0,26.8,4327,2951.62,1967.75,632.49,632.49,421.66,421.66
2026-01-15 15:00:00,1,15,4785.45,Grid,0,27.0,2921,2009.89,1339.92,430.69,430.69,287.13,287.13
2026-01-15 16:00:00,1,16,5333.2,Grid,0,27.8,3093,2239.94,1493.3,479.99,479.99,319.99,319.99
2026-01-15 17:00:00,1,17,7869.23,Grid,0,27.8,4556,3305.07,2203.38,708.23,708.23,472.15,472.15
2026-01-15 18:00:00,1,18,7951.84,Grid,0,27.9,4562,3339.77,2226.52,715.67,715.67,477.11,477.11
2026-01-15 19:00:00,1,19,6554.68,Grid,0,24.9,4619,2752.97,1835.31,589.92,589.92,393.28,393.28
2026-01-15 20:00:00,1,20,4573.29,Grid,0,25.5,3074,1920.78,1280.52,411.6,411.6,274.4,274.4
2026-01-15 21:00:00,1,21,4028.7,Grid,0,23.6,3041,1692.05,1128.04,362.58,362.58,241.72,241.72
2026-01-15 22:00:00,1,22,962.24,Grid,0,22.2,0,404.14,269.43,86.6,86.6,57.73,57.73
2026-01-15 23:00:00,1,23,979.06,Grid,0,20.9,0,411.21,274.14,88.12,88.12,58.74,58.74
2026-01-16 00:00:00,1,0,959.26,Grid,0,17.2,0,402.89,268.59,86.33,86.33,57.56,57.56
2026-01-16 01:00:00,1,1,957.43,Grid,0,18.7,0,402.12,268.08,86.17,86.17,57.45,57.45
2026-01-16 02:00:00,1,2,932.46,Generator,1,17.2,0,391.63,261.09,83.92,83.92,55.95,55.95
2026-01-16 03:00:00,1,3,955.43,Grid,0,15.7,0,401.28,267.52,85.99,85.99,57.33,57.33
2026-01-16 04:00:00,1,4,994.97,Grid,0,16.7,0,417.89,278.59,89.55,89.55,59.7,59.7
2026-01-16 05:00:00,1,5,976.75,Grid,0,17.3,0,410.23,273.49,87.91,87.91,58.6,58.6
2026-01-16 06:00:00,1,6,989.68,Grid,0,15.6,0,415.66,277.11,89.07,89.07,59.38,59.38
2026-01-16 07:00:00,1,7,1012.35,Grid,0,17.6,0,425.19,283.46,91.11,91.11,60.74,60.74
2026-01-16 08:00:00,1,8,2305.29,Grid,0,20.1,0,968.22,645.48,207.48,207.48,138.32,138.32
2026-01-16 09:00:00,1,9,4136.59,Grid,0,21.8,3123,1737.37,1158.25,372.29,372.29,248.2,248.2
2026-01-16 10:00:00,1,10,3960.79,Grid,0,21.9,2990,1663.53,1109.02,356.47,356.47,237.65,237.65
2026-01-16 11:00:00,1,11,4007.83,Grid,0,24.2,2981,1683.29,1122.19,360.7,360.7,240.47,240.47
2026-01-16 12:00:00,1,12,6688.63,Grid,0,25.9,4384,2809.22,1872.82,601.98,601.98,401.32,401.32
2026-01-16 13:00:00,1,13,5694.59,Generator,1,26.0,4108,2391.73,1594.48,512.51,512.51,341.68,341.68
2026-01-16 14:00:00,1,14,7523.24,Grid,0,28.1,4265,3159.76,2106.51,677.09,677.09,451.39,451.39
2026-01-16 15:00:00,1,15,5286.65,Grid,0,27.5,3127,2220.39,1480.26,475.8,475.8,317.2,317.2
2026-01-16 16:00:00,1,16,5656.12,Grid,0,28.7,3102,2375.57,1583.71,509.05,509.05,339.37,339.37
2026-01-16 17:00:00,1,17,8316.19,Grid,0,28.5,4612,3492.8,2328.53,748.46,748.46,498.97,498.97
2026-01-16 18:00:00,1,18,7846.46,Grid,0,28.4,4370,3295.52,2197.01,706.18,706.18,470.79,470.79
2026-01-16 19:00:00,1,19,7045.41,Grid,0,26.7,4365,2959.07,1972.72,634.09,634.09,422.72,422.72
2026-01-16 20:00:00,1,20,4046.65,Grid,0,23.6,3055,1699.59,1133.06,364.2,364.2,242.8,242.8
2026-01-16 21:00:00,1,21,3835.98,Grid,0,23.2,2896,1611.11,1074.07,345.24,345.24,230.16,230.16
2026-01-16 22:00:00,1,22,976.35,Grid,0,21.4,0,410.07,273.38,87.87,87.87,58.58,58.58
2026-01-16 23:00:00,1,23,954.54,Grid,0,21.4,0,400.91,267.27,85.91,85.91,57.27,57.27
2026-01-17 00:00:00,1,0,986.82,Grid,0,21.5,0,414.46,276.31,88.81,88.81,59.21,59.21
2026-01-17 01:00:00,1,1,1012.46,Grid,0,17.3,0,425.23,283.49,91.12,91.12,60.75,60.75
2026-01-17 02:00:00,1,2,1019.65,Grid,0,16.8,0,428.25,285.5,91.77,91.77,61.18,61.18
2026-01-17 03:00:00,1,3,974.07,Grid,0,15.6,0,409.11,272.74,87.67,87.67,58.44,58.44
2026-01-17 04:00:00,1,4,965.63,Grid,0,18.4,0,405.57,270.38,86.91,86.91,57.94,57.94
2026-01-17 05:00:00,1,5,900.89,Generator,1,16.2,0,378.37,252.25,81.08,81.08,54.05,54.05
2026-01-17 06:00:00,1,6,981.22,Grid,0,15.9,0,412.11,274.74,88.31,88.31,58.87,58.87
2026-01-17 07:00:00,1,7,956.37,Grid,0,17.8,0,401.67,267.78,86.07,86.07,57.38,57.38
2026-01-17 08:00:00,1,8,2369.27,Grid,0,19.2,0,995.09,663.4,213.23,213.23,142.16,142.16
2026-01-17 09:00:00,1,9,5107.06,Grid,0,19.4,5422,2144.96,1429.98,459.63,459.63,306.42,306.42
2026-01-17 10:00:00,1,10,4838.74,Grid,0,22.3,5137,2032.27,1354.85,435.49,435.49,290.32,290.32
2026-01-17 11:00:00,1,11,4781.15,Grid,0,22.8,5076,2008.08,1338.72,430.3,430.3,286.87,286.87
2026-01-17 12:00:00,1,12,8214.21,Grid,0,26.8,7120,3449.97,2299.98,739.28,739.28,492.85,492.85
2026-01-17 13:00:00,1,13,8575.38,Grid,0,26.6,7537,3601.66,2401.11,771.78,771.78,514.52,514.52
2026-01-17 14:00:00,1,14,8697.49,Grid,0,27.3,7301,3652.95,2435.3,782.77,782.77,521.85,521.85
2026-01-17 15:00:00,1,15,6842.35,Grid,0,28.7,5266,2873.79,1915.86,615.81,615.81,410.54,410.54
2026-01-17 16:00:00,1,16,6440.39,Grid,0,27.6,5299,2704.96,1803.31,579.64,579.64,386.42,386.42
2026-01-17 17:00:00,1,17,9647.59,Grid,0,28.0,7760,4051.99,2701.32,868.28,868.28,578.86,578.86
2026-01-17 18:00:00,1,18,9040.23,Grid,0,26.2,8182,3796.9,2531.27,813.62,813.62,542.41,542.41
2026-01-17 19:00:00,1,19,8608.04,Grid,0,25.7,8038,3615.38,2410.25,774.72,774.72,516.48,516.48
2026-01-17 20:00:00,1,20,5029.86,Grid,0,24.1,5312,2112.54,1408.36,452.69,452.69,301.79,301.79
2026-01-17 21:00:00,1,21,5307.81,Grid,0,24.3,5501,2229.28,1486.19,477.7,477.7,318.47,318.47
2026-01-17 22:00:00,1,22,873.42,Generator,1,21.5,0,366.84,244.56,78.61,78.61,52.41,52.41
2026-01-17 23:00:00,1,23,975.39,Grid,0,20.7,0,409.67,273.11,87.79,87.79,58.52,58.52
2026-01-18 00:00:00,1,0,1027.15,Grid,0,19.9,0,431.4,287.6,92.44,92.44,61.63,61.63
2026-01-18 01:00:00,1,1,982.87,Grid,0,18.6,0,412.81,275.2,88.46,88.46,58.97,58.97
2026-01-18 02:00:00,1,2,1037.27,Grid,0,15.2,0,435.65,290.43,93.35,93.35,62.24,62.24
2026-01-18 03:00:00,1,3,994.8,Grid,0,18.2,0,417.82,278.54,89.53,89.53,59.69,59.69
2026-01-18 04:00:00,1,4,1049.45,Grid,0,14.4,0,440.77,293.85,94.45,94.45,62.97,62.97
2026-01-18 05:00:00,1,5,1030.89,Grid,0,15.6,0,432.97,288.65,92.78,92.78,61.85,61.85
2026-01-18 06:00:00,1,6,1006.36,Grid,0,18.2,0,422.67,281.78,90.57,90.57,60.38,60.38
2026-01-18 07:00:00,1,7,1014.23,Grid,0,18.5,0,425.98,283.98,91.28,91.28,60.85,60.85
2026-01-18 08:00:00,1,8,2325.08,Grid,0,19.3,0,976.53,651.02,209.26,209.26,139.5,139.5
2026-01-18 09:00:00,1,9,4872.54,Grid,0,20.2,5173,2046.47,1364.31,438.53,438.53,292.35,292.35
2026-01-18 10:00:00,1,10,4956.49,Grid,0,19.8,5262,2081.72,1387.82,446.08,446.08,297.39,297.39
2026-01-18 11:00:00,1,11,4837.07,Grid,0,23.8,5136,2031.57,1354.38,435.34,435.34,290.22,290.22
2026-01-18 12:00:00,1,12,8298.28,Grid,0,25.8,7698,3485.28,2323.52,746.85,746.85,497.9,497.9
2026-01-18 13:00:00,1,13,7702.71,Grid,0,25.0,7574,3235.14,2156.76,693.24,693.24,462.16,462.16
2026-01-18 14:00:00,1,14,8201.67,Grid,0,25.6,7698,3444.7,2296.47,738.15,738.15,492.1,492.1
2026-01-18 15:00:00,1,15,6203.79,Grid,0,27.5,5138,2605.59,1737.06,558.34,558.34,372.23,372.23
2026-01-18 16:00:00,1,16,6380.13,Grid,0,27.7,5214,2679.65,1786.44,574.21,574.21,382.81,382.81
2026-01-18 17:00:00,1,17,10579.2,Grid,0,29.0,8010,4443.27,2962.18,952.13,952.13,634.75,634.75
2026-01-18 18:00:00,1,18,9605.45,Grid,0,28.0,7706,4034.29,2689.52,864.49,864.49,576.33,576.33
2026-01-18 19:00:00,1,19,9819.57,Grid,0,27.5,8163,4124.22,2749.48,883.76,883.76,589.17,589.17
2026-01-18 20:00:00,1,20,5295.4,Grid,0,24.7,5325,2224.07,1482.71,476.59,476.59,317.72,317.72
2026-01-18 21:00:00,1,21,4393.88,Generator,1,23.9,5183,1845.43,1230.29,395.45,395.45,263.63,263.63
2026-01-18 22:00:00,1,22,998.58,Grid,0,21.9,0,419.4,279.6,89.87,89.87,59.91,59.91
2026-01-18 23:00:00,1,23,980.35,Grid,0,19.4,0,411.75,274.5,88.23,88.23,58.82,58.82
2026-01-19 00:00:00,1,0,957.08,Grid,0,19.1,0,401.97,267.98,86.14,86.14,57.42,57.42
2026-01-19 01:00:00,1,1,992.1,Grid,0,18.2,0,416.68,277.79,89.29,89.29,59.53,59.53
2026-01-19 02:00:00,1,2,895.49,Generator,1,15.9,0,376.11,250.74,80.59,80.59,53.73,53.73
2026-01-19 03:00:00,1,3,979.65,Grid,0,16.6,0,411.45,274.3,88.17,88.17,58.78,58.78
2026-01-19 04:00:00,1,4,970.66,Grid,0,16.3,0,407.68,271.79,87.36,87.36,58.24,58.24
2026-01-19 05:00:00,1,5,1027.14,Grid,0,15.6,0,431.4,287.6,92.44,92.44,61.63,61.63
2026-01-19 06:00:00,1,6,1012.26,Grid,0,16.8,0,425.15,283.43,91.1,91.1,60.74,60.74
2026-01-19 07:00:00,1,7,1027.2,Grid,0,19.8,0,431.42,287.62,92.45,92.45,61.63,61.63
2026-01-19 08:00:00,1,8,2294.71,Grid,0,19.2,0,963.78,642.52,206.52,206.52,137.68,137.68
2026-01-19 09:00:00,1,9,3887.34,Grid,0,20.9,2935,1632.68,1088.45,349.86,349.86,233.24,233.24
2026-01-19 10:00:00,1,10,3947.75,Grid,0,21.2,2980,1658.05,1105.37,355.3,355.3,236.86,236.86
2026-01-19 11:00:00,1,11,3737.75,Generator,1,23.8,3135,1569.85,1046.57,336.4,336.4,224.26,224.26
2026-01-19 12:00:00,1,12,6734.7,Grid,0,26.0,4382,2828.58,1885.72,606.12,606.12,404.08,404.08
2026-01-19 13:00:00,1,13,6502.11,Grid,0,26.0,4235,2730.89,1820.59,585.19,585.19,390.13,390.13
2026-01-19 14:00:00,1,14,6452.95,Grid,0,25.5,4346,2710.24,1806.83,580.77,580.77,387.18,387.18
2026-01-19 15:00:00,1,15,5024.06,Grid,0,26.9,3086,2110.11,1406.74,452.17,452.17,301.44,301.44
2026-01-19 16:00:00,1,16,5813.27,Grid,0,29.3,3084,2441.57,1627.72,523.19,523.19,348.8,348.8
2026-01-19 17:00:00,1,17,6924.71,Generator,1,27.5,4529,2908.38,1938.92,623.22,623.22,415.48,415.48
2026-01-19 18:00:00,1,18,6789.66,Grid,0,25.9,4444,2851.66,1901.1,611.07,611.07,407.38,407.38
2026-01-19 19:00:00,1,19,6202.51,Grid,0,24.6,4469,2605.05,1736.7,558.23,558.23,372.15,372.15
2026-01-19 20:00:00,1,20,3894.75,Grid,0,23.7,2940,1635.79,1090.53,350.53,350.53,233.68,233.68
2026-01-19 21:00:00,1,21,4018.81,Grid,0,23.0,3034,1687.9,1125.27,361.69,361.69,241.13,241.13
2026-01-19 22:00:00,1,22,1006.06,Grid,0,19.8,0,422.55,281.7,90.55,90.55,60.36,60.36
2026-01-19 23:00:00,1,23,997.55,Grid,0,19.8,0,418.97,279.31,89.78,89.78,59.85,59.85
2026-01-20 00:00:00,1,0,955.73,Grid,0,17.8,0,401.41,267.6,86.02,86.02,57.34,57.34
2026-01-20 01:00:00,1,1,1002.73,Grid,0,16.2,0,421.15,280.76,90.25,90.25,60.16,60.16
2026-01-20 02:00:00,1,2,1005.08,Grid,0,17.5,0,422.13,281.42,90.46,90.46,60.3,60.3
2026-01-20 03:00:00,1,3,931.09,Generator,1,16.8,0,391.06,260.7,83.8,83.8,55.87,55.87
2026-01-20 04:00:00,1,4,970.15,Grid,0,15.7,0,407.46,271.64,87.31,87.31,58.21,58.21
2026-01-20 05:00:00,1,5,958.66,Grid,0,16.6,0,402.64,268.43,86.28,86.28,57.52,57.52
2026-01-20 06:00:00,1,6,983.36,Grid,0,16.8,0,413.01,275.34,88.5,88.5,59.0,59.0
2026-01-20 07:00:00,1,7,977.7,Grid,0,16.8,0,410.63,273.76,87.99,87.99,58.66,58.66
2026-01-20 08:00:00,1,8,2451.88,Grid,0,17.1,0,1029.79,686.53,220.67,220.67,147.11,147.11
2026-01-20 09:00:00,1,9,4057.02,Grid,0,20.8,3063,1703.95,1135.96,365.13,365.13,243.42,243.42
